filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1488,2019-12-02T13:18:07Z,,"Plantation forests, climate change and biodiversity","Plantation forests, climate change and biodiversity",No,No,Yes,,,,,1,2,2,3,"Pawson, S. M.; Brin, A.; Brockerhoff, E. G.; Lamb, D.; Payn, T. W.; Paquette, A.; Parrotta, J. A.",Pawson,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,984,2020-01-21T19:54:52Z,,Pollinator floral provisioning by a plant invader: quantifying beneficial effects of detrimental species,Pollinator floral provisioning by a plant invader: quantifying beneficial effects of detrimental species,No,No,Yes,No,No,Yes,,2,4,0,6,"Russo, Laura; Nichol, Christina; Shea, Katriona",Russo,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1743,2020-01-18T15:15:35Z,,Polylepis woodland remnants as biodiversity islands in the Bolivian high Andes,Polylepis woodland remnants as biodiversity islands in the Bolivian high Andes,No,No,Yes,No,No,No,,1,5,0,6,"Gareca, Edgar E.; Hermy, Martin; Fjeldsa, Jon; Honnay, Olivier",Gareca,0,TRUE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1803,2019-12-02T09:57:45Z,nidr7164@colorado.edu,Population trends of European common birds are predicted by characteristics of their climatic niche,Population trends of European common birds are predicted by characteristics of their climatic niche,No,No,No,No,No,Yes,,1,5,0,6,"Jiguet, Frederic; Gregory, Richard D.; Devictor, Vincent; Green, Rhys E.; Vorisek, Petr; Van Strien, Arco; Couvet, Denis",Jiguet,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,843,2019-12-27T07:18:39Z,,Population-level responses of life history traits to flow regime in three common stream fish species,Population-level responses of life history traits to flow regime in three common stream fish species,No,No,Yes,No,No,Yes,"The paper focuses on fish population responses to abiotic drivers, only mention briefly that fishes generally support ES's, but no specificity on which services or how they are provided.",2,4,0,6,"Bennett, Micah G.; Whiles, Matt R.; Whitledge, Gregory W.",Bennett,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,579,2020-01-19T17:53:13Z,,Post-dispersal seed predation by Atlantic Forest squirrels monitoring lowland tapir latrines,Post-dispersal seed predation by Atlantic Forest squirrels monitoring lowland tapir latrines,No,No,Yes,No,No,No,,1,5,0,6,"Srbek-Araujo, Ana Carolina; Da Cunha, Cristina Jaques; Roper, James Joseph",Srbek-Araujo,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,183,2019-11-26T14:20:11Z,,Potential anthropogenic regime shifts in three freshwater lakes in Tropical East Asia,Potential anthropogenic regime shifts in three freshwater lakes in Tropical East Asia,No,No,Yes,No,No,No,"ecological changes in low lat. lakes, no clear connection to EF",1,5,0,6,"Bannister, Wayne; McGowan, Suzanne; Santos-Borja, Adelina C.; Quak, Justin; Fong, Letisha S.; Mendoza, Milette; Soriano Papa, Rey Donne; Taylor, David",Bannister,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1250,2019-12-30T21:20:52Z,,"Potential contributions of green spaces at business sites to the ecological network in an urban agglomeration: The case of the Ile-de-France region, France","Potential contributions of green spaces at business sites to the ecological network in an urban agglomeration: The case of the Ile-de-France region, France",No,No,Yes,No,No,No,,1,5,0,6,"Serret, Hortense; Raymond, Richard; Foltete, Jean-Christophe; Clergeau, Philippe; Simon, Laurent; Machon, Nathalie",Serret,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1411,2019-12-28T14:03:58Z,,Predation rates on semi-natural grasslands depend on adjacent habitat type,Predation rates on semi-natural grasslands depend on adjacent habitat type,No,No,Yes,No,No,No,,1,5,0,6,"Schneider, Gudrun; Krauss, Jochen; Steffan-Dewenter, Ingolf",Schneider,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1752,2020-01-18T15:41:06Z,,Predator control of ecosystem nutrient dynamics,Predator control of ecosystem nutrient dynamics,No,Yes,No,No,No,No,,1,5,0,6,"Schmitz, Oswald J.; Hawlena, Dror; Trussell, Geoffrey C.",Schmitz,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1888,2019-12-13T12:35:53Z,,Predator diversity and identity drive interaction strength and trophic cascades in a food web,Predator diversity and identity drive interaction strength and trophic cascades in a food web,No,No,No,No,No,Yes,,1,5,0,6,"Otto, Sonja B.; Berlow, Eric L.; Rank, Nathan E.; Smiley, John; Brose, Ulrich",Otto,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1316,2019-12-31T11:25:30Z,,Predicting distribution changes of a mire ecosystem under future climates,Predicting distribution changes of a mire ecosystem under future climates,No,No,Yes,No,No,No,,1,5,0,6,"Keith, David A.; Elith, Jane; Simpson, Christopher C.",Keith,0,TRUE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1052,2019-12-01T12:48:01Z,trmc6753@colorado.edu,Predictions of future ephemeral springtime waterbird stopover habitat availability under global change,Predictions of future ephemeral springtime waterbird stopover habitat availability under global change,No,No,Yes,No,No,,,1,4,0,5,"Uden, Daniel R.; Allen, Craig R.; Bishop, Andrew A.; Grosse, Roger; Jorgensen, Christopher F.; LaGrange, Theodore G.; Stutheit, Randy G.; Vrtiska, Mark P.",Uden,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,804,2019-12-21T16:48:10Z,,Prerequisites for Understanding Climate-Change Impacts on Northern Prairie Wetlands,Prerequisites for Understanding Climate-Change Impacts on Northern Prairie Wetlands,No,Yes,Yes,No,No,No,,2,4,0,6,"Anteau, Michael J.; Wiltermuth, Mark T.; van der Burg, Max Post; Pearse, Aaron T.",Anteau,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1439,2019-12-28T15:34:27Z,,Prescribed burning in southwestern Australian forests,Prescribed burning in southwestern Australian forests,No,No,Yes,No,No,No,,1,5,0,6,"Burrows, Neil; McCaw, Lachlan",Burrows,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1871,2019-12-13T12:20:55Z,,Primary and secondary vegetation patches as contributors to floristic diversity in a tropical deciduous forest landscape,Primary and secondary vegetation patches as contributors to floristic diversity in a tropical deciduous forest landscape,No,No,No,No,No,Yes,"using biodiversity as a proxy for human impact on landscape, but not as an ecosystem service",1,5,0,6,"Castillo-Campos, Gonzalo; Halffter, Gonzalo; Moreno, Claudia E.",Castillo-Campos,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1491,2019-11-27T08:58:04Z,,Primed for Change: Developing Ecological Restoration for the 21st Century,Primed for Change: Developing Ecological Restoration for the 21st Century,No,No,Yes,,,,,1,2,2,3,"Shackelford, Nancy; Hobbs, Richard J.; Burgar, Joanna M.; Erickson, Todd E.; Fontaine, Joseph B.; Laliberte, Etienne; Ramalho, Cristina E.; Perring, Michael P.; Standish, Rachel J.",Shackelford,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1849,2019-12-10T09:36:03Z,,Prioritizing Conservation Effort through the Use of Biological Soil Crusts as Ecosystem Function Indicators in an Arid Region,Prioritizing Conservation Effort through the Use of Biological Soil Crusts as Ecosystem Function Indicators in an Arid Region,No,No,No,No,No,Yes,,1,5,0,6,"Bowker, Matthew A.; Miller, Mark E.; Belnap, Jayne; Sisk, Thomas D.; Johnson, Nancy C.",Bowker,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,872,2020-01-15T20:36:06Z,,Priority areas for conservation of beach and dune vegetation of the Mexican Atlantic coast,Priority areas for conservation of beach and dune vegetation of the Mexican Atlantic coast,No,No,No,No,No,Yes,"They say ""Coastal dunes constitute ecosystems of importance in the provision of services to society"", but can't find any other mention of ""service"" explaining how biodiversity specifically is a proxy for additional ES... more mentions of coastal dune veg species preventing erosion etc.",1,5,0,6,"Mendoza-Gonzalez, Gabriela; Luisa Martinez, M.; Rojas-Soto, Octavio; Tellez-Valdes, Oswaldo; Arias-Del Razo, Itzel",Mendoza-Gonzalez,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1206,2019-12-02T15:09:38Z,,Priority river metrics for residents of an urbanized arid watershed,Priority river metrics for residents of an urbanized arid watershed,No,No,Yes,No,Yes,,social survey,2,3,0,5,"Weber, Matthew A.; Ringold, Paul L.",Weber,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,778,2019-12-03T07:27:01Z,,Private landowners and environmental conservation: a case study of social-psychological determinants of conservation program participation in Ontario,Private landowners and environmental conservation: a case study of social-psychological determinants of conservation program participation in Ontario,No,No,Yes,No,No,,,1,4,0,5,"Drescher, Michael; Warriner, G. Keith; Farmer, James R.; Larson, Brendon M. H.",Drescher,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1188,2020-01-20T16:43:28Z,,Probing the interfaces between the social sciences and social-ecological resilience: insights from integrative and hybrid perspectives in the social sciences,Probing the interfaces between the social sciences and social-ecological resilience: insights from integrative and hybrid perspectives in the social sciences,No,Yes,Yes,No,No,No,,2,4,0,6,"Stone-Jovicich, Samantha",Stone-Jovicich,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1501,2019-11-27T09:26:30Z,,Projecting global mangrove species and community distributions under climate change,Projecting global mangrove species and community distributions under climate change,No,No,Yes,,,,Examines mangrove communtiy distributions but not direct services/function.,1,2,2,3,"Record, S.; Charney, N. D.; Zakaria, R. M.; Ellison, A. M.",Record,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1589,2019-12-16T16:53:09Z,,"Promoting community-based bird monitoring in the tropics: Conservation, research, environmental education, capacity-building, and local incomes","Promoting community-based bird monitoring in the tropics: Conservation, research, environmental education, capacity-building, and local incomes",No,No,Yes,,,,,1,2,2,3,"Sekercioglu, Cagan H.",Sekercioglu,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,1028,2020-01-21T20:51:47Z,,Promoting ecosystem services through ecological planning in the Xianghe Segment of China's Grand Canal,Promoting ecosystem services through ecological planning in the Xianghe Segment of China's Grand Canal,No,No,Yes,No,No,No,,1,5,0,6,"Guo, Qinghai; Wu, Jianjun; Xiao, Lishan",Guo,0,TRUE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1044,2019-12-01T09:41:10Z,trmc6753@colorado.edu,Promoting multiple ecosystem services with flower strips and participatory approaches in rice production landscapes,Promoting multiple ecosystem services with flower strips and participatory approaches in rice production landscapes,No,Yes,Yes,No,No,,,2,3,0,5,"Westphal, Catrin; Vidal, Stefan; Horgan, Finbarr G.; Gurr, Geoff M.; Escalada, Monina; Ho Van Chien; Tscharntke, Teja; Heong, Kong Luen; Settele, Josef",Westphal,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,1040,2020-01-22T09:22:46Z,,Prospects for predicting changes to coastal wetland bird populations due to accelerated sea level rise,Prospects for predicting changes to coastal wetland bird populations due to accelerated sea level rise,No,No,Yes,No,No,Yes,,2,4,0,6,"Nuse, Bryan L.; Cooper, Robert J.; Hunter, Elizabeth A.",Nuse,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,536,2020-01-17T16:36:24Z,,"Providing ecosystem services in a challenging environment by dealing with bundles, trade-offs, and synergies","Providing ecosystem services in a challenging environment by dealing with bundles, trade-offs, and synergies",No,No,Yes,No,No,No,,1,5,0,6,"Gonzalez-Ollauri, Alejandro; Mickovski, Slobodan B.",Gonzalez-Ollauri,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1762,2020-01-18T16:06:08Z,,Provision of ecosystem services by large scale corridors and ecological networks,Provision of ecosystem services by large scale corridors and ecological networks,No,Yes,Yes,No,No,No,,2,4,0,6,"Samways, M. J.; Bazelet, C. S.; Pryke, J. S.",Samways,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1498,2019-11-27T09:16:27Z,,Public perception of ecosystem integrity of an Ozark watershed,Public perception of ecosystem integrity of an Ozark watershed,No,No,No,Yes,,,,1,3,1,4,"Lewis, S. E.; Popp, J. S.",Lewis,1,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1409,2019-12-28T13:56:19Z,,Pulp feeders alter plant interactions with subsequent animal associates,Pulp feeders alter plant interactions with subsequent animal associates,No,No,Yes,No,No,No,,1,5,0,6,"Fedriani, Jose M.; Delibes, Miguel",Fedriani,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,73,2020-01-22T22:03:18Z,,Punching above their weight: the ecological and social benefits of pop-up parks,Punching above their weight: the ecological and social benefits of pop-up parks,No,No,Yes,,,,,1,2,2,3,"Mata, Luis; Garrard, Georgia E.; Fidler, Fiona; Ives, Christopher D.; Maller, Cecily; Wilson, Joab; Thomas, Freya; Bekessy, Sarah A.",Mata,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1200,2019-12-02T14:30:57Z,,Quantifying land use effects on forested riparian buffer vegetation structure using LiDAR data,Quantifying land use effects on forested riparian buffer vegetation structure using LiDAR data,No,No,Yes,No,No,,"measures traits of forest riparian area, which is important for stream ES - adding to questionable folder",1,4,0,5,"Wasser, Leah; Chasmer, Laura; Day, Rick; Taylor, Alan",Wasser,0,TRUE,FALSE,FALSE,TRUE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1108,2019-12-09T10:56:41Z,trmc6753@colorado.edu,Quantifying spatiotemporal pattern of urban greenspace: new insights from high resolution data,Quantifying spatiotemporal pattern of urban greenspace: new insights from high resolution data,No,No,Yes,No,No,,,1,4,0,5,"Qian, Yuguo; Zhou, Weiqi; Yu, Wenjuan; Pickett, Steward T. A.",Qian,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1147,2020-01-20T14:59:31Z,,Quantifying the impacts of ecological restoration on biodiversity and ecosystem services in agroecosystems: A global meta-analysis,Quantifying the impacts of ecological restoration on biodiversity and ecosystem services in agroecosystems: A global meta-analysis,Yes,No,Yes,No,No,No,,2,4,0,6,"Paula Barral, Maria; Rey Benayas, Jose Maria; Meli, Paula; Oscar Maceira, Nestor",Paula Barral,0,TRUE,FALSE,FALSE,FALSE,FALSE
