ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,freshWQReg,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,HabCreate,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,Hazards,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,MaintainOpts,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,Materials,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,ClimReg,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,coastWQReg,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,CulturePsych,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,Energy,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,Food,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,freshWQReg,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,Hazards,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,MaintainOpts,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,Materials,204,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25,FALSE,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q18,FALSE,"Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q18,FALSE,None,Kremen Topic 4 : Scale,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q5,FALSE,"Atlantic Ocean,Pacific Ocean","Atlantic Ocean,Pacific Ocean",,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q5,FALSE,Global Marine,Global Marine,,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q7,FALSE,"Yes (e.g., a site sampled multiple points in time, a model with dynamics)","Yes (e.g., a site sampled multiple points in time, a model with dynamics)",,,Q7: Does the study quantify trends over time?,TimeTrends,,,Q7,,29,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q7,FALSE,No,No,,,Q7: Does the study quantify trends over time?,TimeTrends,,,Q7,,29,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q8,FALSE,10+ years,10+ years,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q8,FALSE,,,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q25.1_5_1,TRUE,carbonate production,carbonate production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organ... - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH] - Response 1: Separate by commas",Response,,,Q12,OceanReg,67,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q25.1_5_1,TRUE,carbonate production,carbonate production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organ... - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH] - Response 1: Separate by commas",Response,,,Q12,OceanReg,67,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q25.3_5,TRUE,"Exploitation (hunting, fishing)",Exploitation (hunting; fishing),,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Driver,Anthro,Anthro,Q12,OceanReg,111,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q25.3_5,TRUE,"Exploitation (hunting, fishing)",Exploitation (hunting; fishing),,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Driver,Anthro,Anthro,Q12,OceanReg,111,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q25.4_5,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Driver,Bio,Bio,Q12,OceanReg,127,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q25.4_5,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Driver,Bio,Bio,Q12,OceanReg,127,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q25.5_5,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Yclass,,,Q12,OceanReg,143,,JL,TK,1
R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,Q25.5_5,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Yclass,,,Q12,OceanReg,143,,JL,TK,2
R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,Q25.7_5,TRUE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",EffectDirect,Anthro,,Q12,OceanReg,175,,JL,TK,1
