review_round,reviewer_init,doublerev,title,reviewer_comments,outsidereviewer,outsidereviewer_notes,exclusion_reason,fullquestion,exclusion_id,SourcePublication,PublicationYear,FirstAuthor
1,AIS,FALSE,Shifts in plant functional types have time-dependent and regionally variable impacts on dryland ecosystem water balance,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF ECOLOGY,2014,Bradford
1,GV,FALSE,Shifts in pollinator composition and behavior cause slow interaction accumulation with area in plant-pollinator networks,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY,2012,Burkle
1,TK,FALSE,Should Forest Restoration with Natural Hybrids Be Allowed?,"TK: Touches briefly on the implications for ecosystem service, but not measured.",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2011,Frascaria-Lacoste
1,TK,FALSE,Simulating the potential for ecological restoration of dryland forests in Mexico under different disturbance regimes,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL MODELLING,2011,Cantarello
1,LB,FALSE,Six principles for managing forests as ecologically sustainable ecosystems,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2013,Lindenmayer
1,TK,FALSE,Slug grazing effects on seedling and adult life stages of North American Prairie plants used in designed urban landscapes,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2011,Hitchmough
1,LB,FALSE,Small-scale traditional management of highly species-rich grasslands in the Carpathians,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2014,Babai
1,CK,FALSE,"Social drivers of rural forest dynamics: A multi-scale approach combining ethnography, geomatic and mental model analysis",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2019,Blanco
1,IS,FALSE,Social fields and natural systems: integrating knowledge about society and nature,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2018,Olsson
1,NBD,FALSE,Social Movements and Ecosystem Services-the Role of Social Network Structure in Protecting and Managing Urban Green Areas in Stockholm,"NBD: Shows how social networks can help preserve ecosystems, but not useful for what we want to do",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2008,Ernstson
1,LB,FALSE,Social Vulnerability of Marine Resource Users to Extreme Weather Events,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEMS,2013,Marshall
1,JL,FALSE,"Social-ecological dynamics of change and restoration attempts in the Chihuahuan Desert grasslands of Janos Biosphere Reserve, Mexico",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,PLANT ECOLOGY,2017,Hruska
1,JL,FALSE,Social-ecological innovation: adaptive responses to urban environmental conditions,"JL: Questionable.. it feels much more sociological than ecological. But if you squint, you can see them evaluate an effect of a human driver (type of urban green development) on surface sealing (impervious surfaces) which they use as a proxy for ecological deprivation (an ecosystem 'dis'service)",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2016,Dennis
1,LB,FALSE,Social-ecological memory as a source of general and specified resilience,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2014,Nykvist
1,AK,FALSE,Social-ecological research in urban natural areas: an emergent process for integration,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2019,Johnson
1,LB,FALSE,Soil microarthropod community dynamics in extensive green roofs,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2013,Rumble
1,TK,FALSE,Soil organic carbon stock and chemical composition in four plantations of indigenous tree species in subtropical China,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL RESEARCH,2010,Wang
1,IS,FALSE,Soil organic matter availability and climate drive latitudinal patterns in bacterial diversity from tropical to cold temperate forests,IS: Just measured microbial diversity and community structure and mentioned those are proxies for EF/ES in one sentence,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,FUNCTIONAL ECOLOGY,2018,Tian
1,LB,FALSE,Solution scanning as a key policy tool: identifying management interventions to help maintain and enhance regulating ecosystem services,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2014,Sutherland
1,IS,FALSE,Source water contributions and hydrologic responses to simulated emerald ash borer infestations in depressional black ash wetlands,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOHYDROLOGY,2017,Van Grinsven
1,JL,FALSE,South-south cooperation for large-scale ecological restoration,JL: describes policy tools / framework to enhance large scale restoration of ES,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2017,Liu
1,GV,FALSE,Sowing of low and high diversity seed mixtures in ecological restoration of surface mined-land,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,APPLIED VEGETATION SCIENCE,2012,Kirmer
1,CK,FALSE,Spatial and temporal patterns of public and private land protection within the Blue Ridge and Piedmont ecoregions of the eastern US,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2019,Lacher
1,KCG,FALSE,"Spatial distributions of small water body types in modified landscapes: lessons from Indiana, USA",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOHYDROLOGY,2016,Christensen
1,TK,FALSE,"Spatial mismatch and congruence between taxonomic, phylogenetic and functional diversity: the need for integrative conservation strategies in a changing world",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY LETTERS,2010,Devictor
1,LD/CW,TRUE,Spatial overlap of shark nursery areas and the salmon farming industry influences the trophic ecology of Squalus acanthias on the southern coast of Chile,"LD/CW: paper is about aquaculture impacts on coastal marine predator, not about EF or ES",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND EVOLUTION,2017,Gaitan-Espitia
1,CK,FALSE,Spatial units and scales for cultural ecosystem services: a comparison illustrated by cultural heritage and entertainment services in Scotland,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2019,Aalders
1,AIS,FALSE,Spatially explicit perceptions of ecosystem services and land cover change in forested regions of Borneo,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2014,Abram
1,AK,FALSE,Spatiotemporal variability in the structure of seagrass meadows and associated macrofaunal assemblages in southwest England (UK): Using citizen science to benchmark ecological pattern,AK: seagrass meadows and faunal abundance,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND EVOLUTION,2019,Smale
1,TM,FALSE,Spatiotemporal variations in aphid-parasitoid relative abundance patterns and food webs in agricultural ecosystems,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSPHERE,2015,Andrade
1,KCG,FALSE,Specialist butterflies benefit most from the ecological restoration of mires,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIOLOGICAL CONSERVATION,2016,Noreika
1,TM,FALSE,"Species diversity, abundance and brood numbers of breeding waterbirds in relation to habitat properties in an agricultural watershed",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ANNALES ZOOLOGICI FENNICI,2015,Arzel
1,JL,FALSE,Specificities of French community gardens as environmental stewardships,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2017,Torres
1,KCG,FALSE,Spontaneous dynamics and wild design in green roofs,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,2016,Lundholm
1,LB,FALSE,"Spontaneous urban vegetation and habitat heterogeneity in Xi'an, China",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2013,Cervelli
1,CW,FALSE,Stabilization process in reed bed systems for sludge treatment,"CW: Sludge stabilization seems like an ES.. but metrics measured are concentrations of heavy metals or bacteria (e.g. e. coli) in waste material, which isn't a function.. paper only nominally references ES's, doesn't actually study EF or ES",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2017,Peruzzi
1,GV,FALSE,Stakeholder Perceptions of an Ecosystem Services Approach to Clearing Invasive Alien Plants on Private Land,GV: Public perception of incentivizing invasive plant removal,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2013,Urgenson
1,IS,FALSE,Stakeholders perceptions of the endangered Egyptian vulture: Insights for conservation,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIOLOGICAL CONSERVATION,2018,Cortes-Avizanda
1,NBD,FALSE,Stay by thy neighbor? Social organization determines the efficiency of biodiversity markets with spatial incentives,NBD: Paper attempts to optomize a model that puts a value on nature for landowners,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL COMPLEXITY,2010,Hartig
1,CK,FALSE,Step back from the forest and step up to the Bonn Challenge: how a broad ecological perspective can promote successful landscape restoration,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2019,Temperton
1,GV,FALSE,Strategic Spatial Planning and the Ecosystem Services Concept - an Historical Exploration,GV: Examined the ES mentions over time in urban planning documents,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2013,Wilkinson
1,CK,FALSE,Structural complexity enhancement as a potential coral-reef restoration tool,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2019,Yanovski
1,LB,FALSE,Structuring institutional analysis for urban ecosystems: A key to sustainable urban forest management,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2013,Mincey
1,CK,FALSE,"Students' attitudes toward forest ecosystem services, knowledge about ecology, and direct experience with forests",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2019,Torkar
1,LB,FALSE,Studying the complexity of change: toward an analytical framework for understanding deliberate social-ecological transformations,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2014,Moore
1,CK,FALSE,Subtropical thermal variation supports persistence of corals but limits productivity of coral reefs,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2019,McIlroy
1,TM,FALSE,Succession of fish diversity after reconnecting a large floodplain to the upper Danube River,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2015,Pander
1,LB,FALSE,"Sustainable plants in urban parks: A life cycle analysis of traditional and alternative lawns in Georgia, USA",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2014,Smetana
1,LB,FALSE,Sustaining ecosystem services in cultural landscapes,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2014,Plieninger
1,IS,FALSE,Systematic evaluation of scenario assessments supporting sustainable integrated natural resources management: evidence from four case studies in Africa,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2018,Reinhardt
1,GV,FALSE,Temperature effects on pitfall catches of epigeal arthropods: a model and method for bias correction,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF APPLIED ECOLOGY,2013,Saska
1,TK,FALSE,Temporal changes in greenspace in a highly urbanized region,TK: Investigates the relationship between policy and urban greenspace.,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIOLOGY LETTERS,2011,Dallimer
1,KCG,FALSE,"Temporal dynamics influenced by global change: bee community phenology in urban, agricultural, and natural landscapes",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,GLOBAL CHANGE BIOLOGY,2016,Leong
1,TM,FALSE,Testing predictions of changes in alien and native macroinvertebrate communities and their interaction after the restoration of a large river floodplain (French Rhone),NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,FRESHWATER BIOLOGY,2015,Paillex
1,AK,FALSE,"The ""Green Belt Berlin"": Establishing a greenway where the Berlin Wall once stood by integrating ecological, social and cultural approaches",AK: analysis of planning approaches,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2019,Kowarik
1,IS,FALSE,The BIEN R package: A tool to access the Botanical Information and Ecology Network (BIEN) database,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,METHODS IN ECOLOGY AND EVOLUTION,2018,Maitner
1,JL,FALSE,The Capacity-Building Stewardship Model: assessment of an agricultural network as a mechanism for improving regional agroecosystem sustainability,JL: Introduces tool to help farmers and allies build stewardship and ES's,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2017,Duff
1,LB,FALSE,"The Challenges of Alleviating Poverty through Ecological Restoration: Insights from South Africa's ""Working for Water"" Program",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2013,McConnachie
1,LB,FALSE,The Chilean Espinal: Restoration for a Sustainable Silvopastoral System,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2013,Root-Bernstein
1,IS,FALSE,The concept of stewardship in sustainability science and conservation biology,IS: Focused on ideologies surrounding stewardship,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIOLOGICAL CONSERVATION,2018,Mathevet
1,CK,FALSE,The contribution of spatial mass effects to plant diversity in arable fields,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF APPLIED ECOLOGY,2019,Metcalfe
